ID,municipality,trust_police,govt_responsive,ideology,govt_pride,self_efficacy_political,trust_military,trust_supreme_court,support_political_system
respondent_5522,municipality_038,3,5,5,2,3,6,5,4
respondent_5523,municipality_028,4,1,5,1,2,3,4,1
respondent_5524,municipality_025,1,4,5,1,1,1,1,1
respondent_5525,municipality_023,2,7,1,1,4,5,4,2
respondent_5526,municipality_032,7,7,3,1,4,7,4,1
respondent_5527,municipality_040,6,1,4,1,3,5,3,4
respondent_5528,municipality_023,7,6,2,1,1,7,7,2
respondent_5529,municipality_059,2,3,4,2,4,7,5,5
respondent_5530,municipality_021,7,4,10,6,4,6,2,2
respondent_5531,municipality_053,4,7,3,2,3,4,2,3
respondent_5532,municipality_017,7,7,2,1,3,7,3,1
respondent_5533,municipality_072,2,2,5,2,3,5,1,4
respondent_5534,municipality_037,3,2,2,1,3,2,2,3
respondent_5535,municipality_053,6,1,10,1,3,6,6,4
respondent_5536,municipality_057,6,4,10,1,3,7,1,5
respondent_5537,municipality_035,7,7,1,7,4,7,1,1
respondent_5538,municipality_067,2,4,1,5,3,5,4,2
respondent_5539,municipality_035,7,7,1,6,4,1,2,7
respondent_5540,municipality_086,5,2,4,3,2,5,1,2
respondent_5541,municipality_098,3,3,4,1,4,6,2,3
respondent_5542,municipality_037,5,3,10,1,3,6,6,4
respondent_5543,municipality_048,7,6,8,6,3,7,7,7
respondent_5544,municipality_095,2,1,3,3,4,5,2,4
respondent_5545,municipality_013,4,4,4,2,3,5,5,2
respondent_5546,municipality_024,6,1,7,1,3,6,1,4
respondent_5547,municipality_023,7,2,5,2,1,7,7,3
respondent_5548,municipality_027,5,4,7,5,3,4,5,5
respondent_5549,municipality_095,1,1,3,1,4,1,3,2
respondent_5550,municipality_086,5,5,6,4,2,5,3,4
respondent_5551,municipality_057,1,3,3,1,4,1,4,3
respondent_5552,municipality_032,4,4,5,1,3,4,1,1
respondent_5553,municipality_063,4,1,10,1,1,5,2,2
respondent_5554,municipality_019,5,1,1,1,3,5,3,1
respondent_5555,municipality_075,5,4,4,5,4,5,4,4
respondent_5556,municipality_053,2,1,10,3,3,7,3,1
respondent_5557,municipality_096,1,7,9,4,3,7,5,6
respondent_5558,municipality_020,5,1,5,1,4,5,3,3
respondent_5559,municipality_038,4,7,5,1,4,4,3,2
respondent_5560,municipality_107,6,2,9,2,2,6,2,2
respondent_5561,municipality_086,7,4,9,3,3,7,1,4
respondent_5562,municipality_050,5,4,9,1,3,6,7,7
respondent_5563,municipality_027,7,3,8,6,4,7,1,2
respondent_5564,municipality_032,7,1,1,1,4,7,1,1
respondent_5565,municipality_078,4,3,6,2,3,6,4,2
respondent_5566,municipality_032,6,4,8,1,4,7,3,1
respondent_5567,municipality_086,6,5,7,6,3,5,5,6
respondent_5568,municipality_016,6,3,3,5,3,3,5,4
respondent_5569,municipality_059,1,1,9,1,1,7,6,1
respondent_5570,municipality_071,5,5,7,5,4,7,6,6
respondent_5571,municipality_076,2,2,2,1,3,2,1,1
respondent_5572,municipality_058,1,1,5,1,4,1,1,1
respondent_5573,municipality_038,4,7,1,1,3,7,1,7
respondent_5574,municipality_083,4,2,6,1,2,5,3,1
respondent_5575,municipality_055,3,1,2,3,2,4,1,3
respondent_5576,municipality_018,2,2,5,2,4,6,2,2
respondent_5577,municipality_063,3,3,4,3,1,2,2,3
respondent_5578,municipality_009,7,6,8,5,4,7,5,6
respondent_5579,municipality_086,5,1,8,3,4,7,6,6
respondent_5580,municipality_105,6,3,3,3,3,5,4,2
respondent_5581,municipality_089,1,1,5,1,4,5,4,5
respondent_5582,municipality_095,1,2,6,1,3,1,1,5
respondent_5583,municipality_023,4,1,9,2,3,6,4,2
respondent_5584,municipality_073,5,1,7,1,3,6,1,3
respondent_5585,municipality_038,7,3,1,1,3,7,4,5
respondent_5586,municipality_023,5,5,5,1,4,5,5,5
respondent_5587,municipality_083,7,6,6,7,1,7,7,6
respondent_5588,municipality_098,7,7,5,4,3,7,2,4
respondent_5589,municipality_002,5,6,6,4,3,5,5,5
respondent_5590,municipality_082,1,7,5,3,4,7,1,6
respondent_5591,municipality_075,5,3,10,3,4,5,5,3
respondent_5592,municipality_063,4,2,5,2,4,3,2,3
respondent_5593,municipality_022,7,7,1,1,1,7,7,7
respondent_5594,municipality_062,6,6,8,6,3,7,5,7
respondent_5595,municipality_099,6,1,3,2,4,5,3,2
respondent_5596,municipality_103,1,5,8,4,3,1,3,7
respondent_5597,municipality_057,7,3,5,4,2,7,5,5
respondent_5598,municipality_082,1,1,1,1,4,1,1,1
respondent_5599,municipality_056,7,7,2,1,2,7,7,1
respondent_5600,municipality_081,3,5,2,3,3,5,3,2
respondent_5601,municipality_057,1,3,3,1,4,1,4,3
respondent_5602,municipality_046,5,5,9,1,1,6,6,5
respondent_5603,municipality_019,4,2,3,1,3,3,2,2
respondent_5604,municipality_028,5,1,10,7,4,7,5,7
respondent_5605,municipality_057,7,7,2,7,1,7,7,4
respondent_5606,municipality_066,5,5,6,3,4,7,4,2
respondent_5607,municipality_025,3,2,6,5,3,6,7,5
respondent_5608,municipality_023,3,4,5,2,3,6,4,3
respondent_5609,municipality_065,7,4,8,5,3,7,5,7
respondent_5610,municipality_103,2,2,6,1,4,3,2,1
respondent_5611,municipality_028,7,7,10,7,3,7,7,7
respondent_5612,municipality_062,2,2,3,1,3,5,5,3
respondent_5613,municipality_004,1,3,4,2,4,6,1,1
respondent_5614,municipality_097,6,2,5,4,2,6,2,4
respondent_5615,municipality_010,5,3,7,5,3,6,6,5
respondent_5616,municipality_103,3,3,1,1,3,5,2,1
respondent_5617,municipality_023,3,3,5,2,4,6,7,2
respondent_5618,municipality_103,4,7,2,3,4,2,2,4
respondent_5619,municipality_047,7,6,5,3,3,5,6,2
respondent_5620,municipality_025,7,1,10,7,4,7,7,3
respondent_5621,municipality_014,6,1,5,2,4,1,5,2
respondent_5622,municipality_051,3,1,4,2,3,5,2,3
respondent_5623,municipality_096,7,1,10,4,4,7,7,7
respondent_5624,municipality_056,7,1,2,7,3,7,1,7
respondent_5625,municipality_086,5,5,6,4,2,5,3,4
respondent_5626,municipality_082,5,6,5,6,2,4,6,5
respondent_5627,municipality_059,4,7,10,7,4,5,5,5
respondent_5628,municipality_042,1,1,8,1,4,7,1,1
respondent_5629,municipality_080,1,1,10,1,1,1,1,1
respondent_5630,municipality_049,4,4,1,2,1,4,4,7
respondent_5631,municipality_079,2,1,6,3,4,2,5,2
respondent_5632,municipality_061,7,2,1,3,1,6,1,7
respondent_5633,municipality_015,5,1,5,4,3,5,3,4
respondent_5634,municipality_004,4,3,8,3,4,1,1,3
respondent_5635,municipality_051,1,7,10,1,4,1,1,2
respondent_5636,municipality_088,5,1,10,1,3,7,2,6
respondent_5637,municipality_002,1,1,1,7,3,7,7,7
respondent_5638,municipality_063,7,7,5,7,4,7,7,7
respondent_5639,municipality_072,1,1,9,1,3,4,4,1
respondent_5640,municipality_071,1,7,10,7,4,7,1,7
respondent_5641,municipality_016,5,4,5,6,4,7,6,4
respondent_5642,municipality_095,5,4,1,2,3,5,3,3
respondent_5643,municipality_030,4,3,6,1,4,4,3,6
respondent_5644,municipality_009,5,6,1,2,3,1,1,1
respondent_5645,municipality_095,7,5,10,2,4,7,1,2
respondent_5646,municipality_047,7,7,10,7,1,7,7,7
respondent_5647,municipality_053,7,1,8,2,2,7,2,5
respondent_5648,municipality_058,5,1,2,2,3,5,3,3
respondent_5649,municipality_009,7,6,9,3,3,6,5,2
respondent_5650,municipality_019,5,1,1,1,3,5,3,1
respondent_5651,municipality_044,7,3,10,6,1,7,6,6
respondent_5652,municipality_025,7,1,10,7,4,7,7,3
respondent_5653,municipality_056,4,4,9,3,4,6,4,5
respondent_5654,municipality_078,3,2,3,1,4,5,4,4
respondent_5655,municipality_002,6,4,8,4,3,6,6,6
respondent_5656,municipality_014,5,5,2,1,4,5,5,1
respondent_5657,municipality_028,4,1,10,1,3,4,4,1
respondent_5658,municipality_091,5,4,1,5,3,7,5,6
respondent_5659,municipality_082,1,3,1,2,4,1,1,4
respondent_5660,municipality_002,4,3,6,3,3,6,4,4
respondent_5661,municipality_034,1,4,4,3,3,1,2,2
respondent_5662,municipality_059,2,1,3,1,2,7,5,1
respondent_5663,municipality_053,3,3,3,3,4,4,3,3
respondent_5664,municipality_097,5,5,5,2,3,5,7,6
respondent_5665,municipality_036,6,7,10,4,2,6,6,6
respondent_5666,municipality_097,6,2,5,4,2,6,2,4
respondent_5667,municipality_072,1,1,9,1,3,4,4,1
respondent_5668,municipality_031,5,1,7,2,2,4,3,7
respondent_5669,municipality_014,6,3,1,5,3,7,6,6
respondent_5670,municipality_079,7,1,10,7,4,7,7,7
respondent_5671,municipality_070,7,6,5,1,4,6,2,1
respondent_5672,municipality_059,1,5,1,5,3,7,7,5
respondent_5673,municipality_082,1,2,7,1,4,2,2,1
respondent_5674,municipality_054,7,7,10,1,4,7,7,7
respondent_5675,municipality_054,5,6,10,5,3,6,6,7
respondent_5676,municipality_010,5,3,7,5,3,6,6,5
respondent_5677,municipality_028,7,3,9,4,4,7,2,2
respondent_5678,municipality_030,6,1,10,5,3,2,6,7
respondent_5679,municipality_067,7,7,4,1,4,6,4,1
respondent_5680,municipality_072,4,4,10,1,4,5,2,1
respondent_5681,municipality_045,7,3,10,7,4,7,7,5
respondent_5682,municipality_012,1,1,2,2,1,1,3,2
respondent_5683,municipality_028,5,1,10,7,4,7,5,7
respondent_5684,municipality_095,6,1,10,1,3,7,1,1
respondent_5685,municipality_055,7,1,2,2,4,5,6,1
respondent_5686,municipality_081,1,3,5,1,4,1,2,1
respondent_5687,municipality_021,1,1,5,1,3,5,5,1
respondent_5688,municipality_063,4,1,5,1,2,4,3,2
respondent_5689,municipality_056,3,3,9,2,3,7,7,4
respondent_5690,municipality_092,7,6,1,1,4,7,1,1
respondent_5691,municipality_107,4,3,9,2,4,1,3,4
respondent_5692,municipality_092,5,5,8,3,2,7,6,4
respondent_5693,municipality_063,3,2,6,4,4,1,1,2
respondent_5694,municipality_092,7,5,7,1,1,7,3,3
respondent_5695,municipality_026,5,3,3,3,4,4,3,4
respondent_5696,municipality_063,5,4,6,4,4,7,2,7
respondent_5697,municipality_101,3,1,3,2,4,1,1,1
respondent_5698,municipality_073,4,2,6,3,3,5,4,4
respondent_5699,municipality_021,6,1,8,5,1,5,4,5
respondent_5700,municipality_095,5,4,1,2,3,5,3,3
respondent_5701,municipality_064,3,3,9,3,3,3,1,3
respondent_5702,municipality_053,4,2,7,4,2,5,3,3
respondent_5703,municipality_039,3,3,3,3,3,3,4,4
respondent_5704,municipality_084,6,2,1,7,3,6,5,1
respondent_5705,municipality_053,4,2,7,4,2,5,3,3
respondent_5706,municipality_081,3,5,2,3,3,5,3,2
respondent_5707,municipality_069,6,3,5,4,3,3,3,6
respondent_5708,municipality_077,6,1,3,1,3,5,2,1
respondent_5709,municipality_083,7,1,3,1,4,7,1,1
respondent_5710,municipality_099,7,4,10,5,1,7,7,6
respondent_5711,municipality_032,5,3,10,2,4,6,4,2
respondent_5712,municipality_018,6,5,5,5,3,7,5,6
respondent_5713,municipality_094,7,6,9,4,2,7,3,7
respondent_5714,municipality_016,6,3,3,5,3,3,5,4
respondent_5715,municipality_042,7,6,9,2,3,5,6,4
respondent_5716,municipality_103,4,1,8,1,4,4,5,1
respondent_5717,municipality_015,5,4,7,7,4,6,6,6
respondent_5718,municipality_003,3,7,10,6,4,7,6,4
respondent_5719,municipality_011,6,2,10,3,2,7,1,5
respondent_5720,municipality_099,4,2,5,4,3,3,4,1
respondent_5721,municipality_048,6,3,7,1,4,7,4,2
respondent_5722,municipality_014,7,1,6,2,3,7,5,7
respondent_5723,municipality_027,4,3,10,3,3,7,6,5
respondent_5724,municipality_040,6,1,4,1,3,5,3,4
respondent_5725,municipality_059,1,5,1,5,3,7,7,5
respondent_5726,municipality_061,4,4,6,1,1,7,4,1
respondent_5727,municipality_095,5,1,7,1,3,1,1,1
respondent_5728,municipality_059,2,1,3,2,4,7,3,3
respondent_5729,municipality_038,7,3,1,1,3,7,4,5
respondent_5730,municipality_063,5,1,5,1,3,4,4,1
respondent_5731,municipality_067,2,1,5,1,4,5,2,1
respondent_5732,municipality_023,4,1,1,2,3,6,6,2
respondent_5733,municipality_009,2,1,5,2,4,5,7,1
respondent_5734,municipality_071,1,7,10,7,4,7,1,7
respondent_5735,municipality_015,7,7,9,4,1,7,7,6
respondent_5736,municipality_063,7,1,10,1,1,7,7,1
respondent_5737,municipality_095,1,1,2,1,3,1,1,1
respondent_5738,municipality_089,3,6,5,6,1,7,6,5
respondent_5739,municipality_052,7,1,9,1,3,7,7,5
respondent_5740,municipality_062,2,4,6,4,4,6,3,3
respondent_5741,municipality_061,3,3,3,3,3,5,3,3
respondent_5742,municipality_102,6,7,10,4,1,7,6,7
respondent_5743,municipality_101,1,1,5,1,4,3,4,1
respondent_5744,municipality_066,6,3,5,1,4,7,5,1
respondent_5745,municipality_004,3,3,4,2,4,5,5,1
respondent_5746,municipality_069,5,6,2,7,3,1,1,6
respondent_5747,municipality_082,3,3,5,1,1,2,2,1
respondent_5748,municipality_063,1,1,5,1,4,1,1,1
respondent_5749,municipality_097,7,6,10,7,1,7,7,7
respondent_5750,municipality_102,6,7,10,4,1,7,6,7
respondent_5751,municipality_046,5,5,9,1,1,6,6,5
respondent_5752,municipality_063,6,2,4,6,3,7,5,5
respondent_5753,municipality_011,6,2,10,3,2,7,1,5
respondent_5754,municipality_091,5,4,10,1,4,5,5,5
respondent_5755,municipality_051,3,3,8,3,4,7,4,1
respondent_5756,municipality_043,5,6,1,5,3,6,5,6
respondent_5757,municipality_054,1,4,1,1,4,7,1,1
respondent_5758,municipality_044,4,5,5,2,4,6,3,4
respondent_5759,municipality_067,1,6,8,3,3,1,4,7
respondent_5760,municipality_061,6,3,10,7,1,3,6,7
respondent_5761,municipality_090,7,2,8,7,1,7,7,6
respondent_5762,municipality_095,6,5,8,2,4,6,5,4
respondent_5763,municipality_101,5,1,1,1,2,3,3,1
respondent_5764,municipality_075,5,4,8,3,4,7,7,7
respondent_5765,municipality_091,1,1,1,1,4,1,1,1
respondent_5766,municipality_098,5,4,1,4,4,5,4,5
respondent_5767,municipality_059,1,5,1,5,3,7,7,5
respondent_5768,municipality_020,5,2,1,1,4,7,5,1
respondent_5769,municipality_015,7,7,2,6,1,7,4,2
respondent_5770,municipality_069,6,3,5,1,4,5,4,2
respondent_5771,municipality_063,1,1,1,1,4,3,2,1
respondent_5772,municipality_013,4,5,9,1,2,6,6,2
respondent_5773,municipality_040,6,5,5,1,4,7,5,6
respondent_5774,municipality_030,1,7,10,1,1,7,1,1
respondent_5775,municipality_043,5,6,1,5,3,6,5,6
respondent_5776,municipality_064,7,3,8,6,1,7,5,4
respondent_5777,municipality_002,1,1,1,7,3,7,7,7
respondent_5778,municipality_101,2,1,6,1,3,6,4,2
respondent_5779,municipality_038,3,5,5,2,3,6,5,4
respondent_5780,municipality_069,6,3,5,4,3,3,3,6
respondent_5781,municipality_035,7,4,1,7,1,7,7,7
respondent_5782,municipality_043,5,3,7,3,4,6,4,3
respondent_5783,municipality_063,1,1,6,1,3,5,1,1
respondent_5784,municipality_081,1,3,5,1,4,1,2,1
respondent_5785,municipality_039,3,1,7,3,2,4,3,4
respondent_5786,municipality_070,7,4,1,3,4,5,5,3
respondent_5787,municipality_010,5,2,5,4,4,7,5,6
respondent_5788,municipality_095,1,2,6,1,3,1,1,5
respondent_5789,municipality_042,7,6,9,2,3,5,6,4
respondent_5790,municipality_007,1,4,5,1,3,3,1,1
respondent_5791,municipality_076,2,5,3,1,3,4,3,2
respondent_5792,municipality_040,5,4,5,4,3,7,6,5
respondent_5793,municipality_091,4,1,10,1,3,7,6,5
respondent_5794,municipality_097,2,1,1,1,4,1,1,2
respondent_5795,municipality_075,7,4,5,6,1,7,6,5
respondent_5796,municipality_015,4,1,5,4,3,7,6,3
respondent_5797,municipality_027,5,3,6,1,2,6,3,4
respondent_5798,municipality_045,7,3,10,7,4,7,7,5
respondent_5799,municipality_047,4,3,4,6,4,7,4,5
respondent_5800,municipality_034,5,4,10,2,3,7,1,6
respondent_5801,municipality_034,5,1,4,4,4,7,7,5
respondent_5802,municipality_102,5,7,2,2,4,6,6,7
respondent_5803,municipality_034,7,6,2,3,3,7,7,6
respondent_5804,municipality_014,2,1,9,5,4,6,4,6
respondent_5805,municipality_064,3,4,2,3,3,4,3,2
respondent_5806,municipality_050,7,7,10,7,2,7,1,7
respondent_5807,municipality_099,7,5,6,4,4,7,7,5
respondent_5808,municipality_016,6,4,8,4,1,6,4,5
respondent_5809,municipality_067,2,1,5,1,4,5,2,1
respondent_5810,municipality_039,7,3,5,5,3,7,5,6
respondent_5811,municipality_005,3,6,8,2,3,6,4,2
respondent_5812,municipality_084,1,4,3,5,3,1,1,2
respondent_5813,municipality_045,2,5,5,2,4,5,3,1
respondent_5814,municipality_078,5,1,6,4,4,6,5,4
respondent_5815,municipality_020,5,2,1,1,4,7,5,1
respondent_5816,municipality_009,7,6,9,3,3,6,5,2
respondent_5817,municipality_073,6,6,7,4,2,6,6,5
respondent_5818,municipality_044,7,3,1,3,3,6,3,2
respondent_5819,municipality_066,6,7,5,1,3,7,6,4
respondent_5820,municipality_036,2,3,7,4,3,7,3,4
respondent_5821,municipality_003,5,3,5,4,2,4,5,5
respondent_5822,municipality_019,4,4,3,2,3,3,2,2
respondent_5823,municipality_002,2,5,6,5,3,3,6,4
respondent_5824,municipality_062,2,1,4,1,1,1,1,1
respondent_5825,municipality_056,7,1,1,7,4,7,7,7
respondent_5826,municipality_033,4,2,5,4,4,6,6,3
respondent_5827,municipality_039,7,1,10,1,3,7,4,7
respondent_5828,municipality_089,2,5,5,4,3,7,4,7
respondent_5829,municipality_093,7,4,5,4,4,7,6,4
respondent_5830,municipality_012,4,1,5,1,2,1,1,2
respondent_5831,municipality_025,3,2,6,5,3,6,7,5
respondent_5832,municipality_013,4,5,9,1,2,6,6,2
respondent_5833,municipality_053,5,4,3,5,1,7,3,4
respondent_5834,municipality_010,3,4,9,5,3,7,6,6
respondent_5835,municipality_105,2,2,3,5,1,2,2,7
respondent_5836,municipality_014,7,7,3,7,2,7,7,7
respondent_5837,municipality_063,5,3,3,1,3,7,4,1
respondent_5838,municipality_049,3,3,5,3,3,3,4,2
respondent_5839,municipality_010,1,1,5,1,4,1,1,1
respondent_5840,municipality_042,5,2,4,1,3,3,2,1
respondent_5841,municipality_063,6,4,6,4,3,6,4,5
respondent_5842,municipality_002,7,7,10,1,4,7,7,1
respondent_5843,municipality_005,4,3,6,3,3,4,4,5
respondent_5844,municipality_074,5,1,1,5,4,7,7,6
respondent_5845,municipality_048,4,4,8,2,3,7,6,5
respondent_5846,municipality_106,4,5,5,1,3,5,4,3
respondent_5847,municipality_040,6,5,1,6,4,7,5,6
respondent_5848,municipality_031,2,4,5,4,3,4,3,4
respondent_5849,municipality_063,2,4,6,5,4,7,5,3
respondent_5850,municipality_096,3,3,8,6,4,1,6,2
respondent_5851,municipality_045,5,1,8,7,3,7,5,7
respondent_5852,municipality_027,5,4,7,5,3,4,5,5
respondent_5853,municipality_010,3,4,5,2,4,4,4,2
respondent_5854,municipality_102,5,7,2,2,4,6,6,7
respondent_5855,municipality_002,5,4,8,5,3,5,4,6
respondent_5856,municipality_053,3,5,7,1,3,1,2,1
respondent_5857,municipality_105,1,1,5,1,4,7,7,3
respondent_5858,municipality_064,7,7,10,7,3,7,7,7
respondent_5859,municipality_084,4,1,1,1,3,1,1,1
respondent_5860,municipality_023,5,4,9,1,3,6,1,3
respondent_5861,municipality_053,3,5,7,1,3,1,2,1
respondent_5862,municipality_094,2,1,2,3,3,1,1,2
respondent_5863,municipality_024,1,7,6,1,4,7,5,4
respondent_5864,municipality_048,4,2,5,3,2,5,4,5
respondent_5865,municipality_026,5,4,8,3,3,5,5,4
respondent_5866,municipality_009,5,7,3,7,2,6,4,5
respondent_5867,municipality_008,1,2,10,1,4,4,2,3
respondent_5868,municipality_037,1,7,4,1,3,1,1,6
respondent_5869,municipality_031,7,5,10,1,4,7,1,7
respondent_5870,municipality_106,5,3,10,4,3,5,5,4
respondent_5871,municipality_060,4,4,1,4,3,6,6,3
respondent_5872,municipality_009,5,7,3,7,2,6,4,5
respondent_5873,municipality_009,5,7,3,7,2,6,4,5
respondent_5874,municipality_098,1,1,4,1,3,4,2,2
respondent_5875,municipality_035,7,4,1,7,1,7,7,7
respondent_5876,municipality_089,4,1,3,2,2,3,2,7
respondent_5877,municipality_080,6,5,4,1,3,4,1,2
respondent_5878,municipality_026,5,3,3,3,4,4,3,4
respondent_5879,municipality_014,7,1,5,1,4,5,5,2
respondent_5880,municipality_048,7,4,4,4,3,6,5,5
respondent_5881,municipality_028,4,1,5,1,2,3,4,1
respondent_5882,municipality_027,1,1,1,1,3,1,4,4
respondent_5883,municipality_051,1,1,10,1,4,7,6,1
respondent_5884,municipality_061,5,4,5,4,4,4,4,3
respondent_5885,municipality_006,4,1,5,3,4,5,2,3
respondent_5886,municipality_041,2,4,5,2,3,4,4,4
respondent_5887,municipality_068,7,6,10,7,2,6,5,7
respondent_5888,municipality_020,1,4,10,3,4,5,4,4
respondent_5889,municipality_063,3,4,7,1,3,4,3,7
respondent_5890,municipality_059,1,5,1,5,3,7,7,5
respondent_5891,municipality_023,7,2,5,2,1,7,7,3
respondent_5892,municipality_059,2,1,3,1,2,7,5,1
respondent_5893,municipality_078,5,3,5,1,2,5,6,4
respondent_5894,municipality_054,7,5,1,6,3,7,6,6
respondent_5895,municipality_009,4,1,2,6,4,7,3,2
respondent_5896,municipality_044,4,5,5,2,4,6,3,4
respondent_5897,municipality_096,1,7,9,4,3,7,5,6
respondent_5898,municipality_013,4,6,7,7,4,2,6,6
respondent_5899,municipality_011,5,2,3,2,4,6,5,3
respondent_5900,municipality_020,5,1,5,1,4,5,3,3
respondent_5901,municipality_079,4,3,10,3,3,4,5,5
respondent_5902,municipality_006,4,5,4,4,1,7,5,5
respondent_5903,municipality_070,7,4,1,3,4,5,5,3
respondent_5904,municipality_018,2,3,10,2,4,3,1,2
respondent_5905,municipality_058,1,1,5,1,4,1,1,1
respondent_5906,municipality_002,5,2,3,2,4,7,3,3
respondent_5907,municipality_074,3,1,8,7,1,5,5,7
respondent_5908,municipality_052,6,4,7,4,3,7,6,6
respondent_5909,municipality_107,5,4,10,1,4,7,1,2
respondent_5910,municipality_058,3,1,10,2,4,6,4,5
respondent_5911,municipality_039,3,2,9,1,2,3,2,1
respondent_5912,municipality_063,4,1,5,1,2,4,3,2
respondent_5913,municipality_013,1,1,4,3,4,7,3,1
respondent_5914,municipality_067,1,6,8,3,3,1,4,7
respondent_5915,municipality_088,1,4,5,2,2,2,1,2
respondent_5916,municipality_099,3,1,1,1,1,1,2,1
respondent_5917,municipality_057,6,4,10,1,3,7,1,5
respondent_5918,municipality_103,2,1,7,1,2,6,3,1
respondent_5919,municipality_042,1,1,8,1,4,7,1,1
respondent_5920,municipality_061,6,5,8,2,4,6,3,4
respondent_5921,municipality_086,2,1,8,2,4,3,1,3
respondent_5922,municipality_014,4,2,10,1,1,5,7,1
respondent_5923,municipality_067,7,3,1,6,3,3,6,4
respondent_5924,municipality_082,4,1,7,4,3,5,4,4
respondent_5925,municipality_053,3,3,10,1,3,3,1,1
respondent_5926,municipality_040,6,5,5,1,4,7,5,6
respondent_5927,municipality_051,1,1,5,1,4,7,5,1
respondent_5928,municipality_038,4,7,5,1,4,4,3,2
respondent_5929,municipality_018,6,5,5,5,3,7,5,6
respondent_5930,municipality_055,2,1,4,2,4,4,2,2
respondent_5931,municipality_033,1,2,5,2,3,1,1,1
respondent_5932,municipality_074,5,1,1,5,4,7,7,6
respondent_5933,municipality_057,1,3,3,1,4,1,4,3
respondent_5934,municipality_072,7,5,1,6,3,7,6,6
respondent_5935,municipality_092,7,5,7,1,1,7,3,3
respondent_5936,municipality_091,5,4,10,1,4,5,5,5
respondent_5937,municipality_030,4,3,6,1,4,4,3,6
respondent_5938,municipality_101,2,1,6,1,3,6,4,2
respondent_5939,municipality_019,1,4,9,1,3,5,2,2
respondent_5940,municipality_099,7,4,5,4,3,7,4,4
respondent_5941,municipality_099,4,1,8,4,2,4,2,3
respondent_5942,municipality_077,6,1,3,1,3,5,2,1
respondent_5943,municipality_044,6,3,5,5,3,6,7,4
respondent_5944,municipality_078,5,3,5,1,2,5,6,4
respondent_5945,municipality_014,3,1,1,1,4,7,1,1
respondent_5946,municipality_098,1,3,2,4,4,2,4,4
respondent_5947,municipality_044,7,3,1,3,3,6,3,2
respondent_5948,municipality_001,1,1,10,1,3,7,1,7
respondent_5949,municipality_035,5,1,2,1,2,3,1,2
respondent_5950,municipality_026,6,5,8,5,4,6,5,6
respondent_5951,municipality_081,7,5,8,5,3,7,6,4
respondent_5952,municipality_030,3,3,5,5,3,5,4,6
respondent_5953,municipality_087,5,1,8,5,3,4,6,5
respondent_5954,municipality_066,3,1,5,1,3,4,1,1
respondent_5955,municipality_072,3,1,5,1,3,7,4,5
respondent_5956,municipality_020,5,1,5,1,4,5,3,3
respondent_5957,municipality_079,7,3,2,5,3,7,7,5
