"ID","X","Y_Z_0","Y_Z_1"
"08381",1,1,0
"08382",0,1,1
"08383",0,0,1
"08384",0,0,1
"08385",1,1,0
"08386",0,1,1
"08387",0,0,0
"08388",0,0,1
"08389",0,1,1
"08390",0,1,1
"08391",0,1,1
"08392",1,0,0
"08393",0,0,1
"08394",1,1,0
"08395",0,1,1
"08396",0,1,1
"08397",0,1,0
"08398",0,1,0
"08399",0,0,1
"08400",0,1,1
"08401",0,1,1
"08402",0,1,1
"08403",1,0,0
"08404",1,0,1
"08405",1,0,1
"08406",0,1,1
"08407",0,1,1
"08408",1,0,0
"08409",0,1,1
"08410",0,1,1
"08411",0,1,0
"08412",0,0,0
"08413",0,1,1
"08414",0,1,1
"08415",0,1,0
"08416",0,1,0
"08417",0,1,1
"08418",0,1,1
"08419",0,0,1
"08420",0,1,1
"08421",0,0,1
"08422",0,0,1
"08423",0,1,1
"08424",0,0,1
"08425",0,1,0
"08426",0,0,1
"08427",0,0,1
"08428",0,1,1
"08429",1,1,1
"08430",1,1,1
"08431",1,1,0
"08432",0,1,1
"08433",0,0,1
"08434",1,0,0
"08435",0,1,1
"08436",1,0,0
"08437",1,0,0
"08438",0,1,1
"08439",1,0,0
"08440",0,1,0
"08441",0,1,1
"08442",0,1,1
"08443",0,1,1
"08444",0,1,1
"08445",0,0,1
"08446",0,1,1
"08447",1,0,1
"08448",0,0,0
"08449",0,1,1
"08450",0,1,1
"08451",1,0,1
"08452",1,0,0
"08453",0,1,1
"08454",0,0,1
"08455",0,0,1
"08456",0,1,0
"08457",0,1,1
"08458",0,1,1
"08459",1,1,0
"08460",1,0,0
"08461",0,1,1
"08462",0,1,1
"08463",0,0,1
"08464",0,1,1
"08465",1,0,1
"08466",0,1,1
"08467",0,0,1
"08468",0,1,1
"08469",0,1,1
"08470",1,0,1
"08471",0,0,0
"08472",0,1,1
"08473",0,1,1
"08474",0,1,1
"08475",0,1,1
"08476",0,1,1
"08477",0,1,0
"08478",0,0,1
"08479",0,0,1
"08480",0,1,1
"08481",0,0,1
"08482",0,1,1
"08483",0,1,1
"08484",1,0,0
"08485",0,1,1
"08486",0,1,1
"08487",0,1,1
"08488",1,1,0
"08489",0,1,0
"08490",0,0,1
"08491",1,1,0
"08492",0,1,1
"08493",0,1,1
"08494",0,0,1
"08495",0,1,1
"08496",0,1,0
"08497",0,1,1
"08498",0,1,1
"08499",0,1,1
"08500",0,1,1
"08501",0,1,1
"08502",0,1,1
"08503",0,0,1
"08504",0,1,1
"08505",0,0,1
"08506",0,0,1
"08507",1,0,0
"08508",0,1,1
"08509",0,1,1
"08510",0,1,1
"08511",1,0,1
"08512",0,0,1
"08513",0,1,1
"08514",1,0,1
"08515",0,1,1
"08516",0,1,1
"08517",0,1,1
"08518",1,0,1
"08519",0,1,1
"08520",0,1,1
"08521",0,0,0
"08522",0,1,1
"08523",0,1,1
"08524",0,1,1
"08525",0,1,1
"08526",0,1,1
"08527",0,1,1
"08528",0,1,0
"08529",1,0,0
"08530",0,0,1
"08531",1,1,0
"08532",0,1,1
"08533",0,1,0
"08534",0,1,0
"08535",0,0,1
"08536",1,1,0
"08537",0,0,1
"08538",0,1,0
"08539",0,1,1
"08540",0,1,1
"08541",0,0,1
"08542",0,0,1
"08543",0,1,1
"08544",0,0,1
"08545",0,1,1
"08546",0,1,1
"08547",0,1,1
"08548",0,1,0
"08549",0,1,1
"08550",1,0,0
"08551",1,1,0
"08552",0,0,0
"08553",1,0,0
"08554",1,0,0
"08555",0,1,1
"08556",0,1,1
"08557",0,0,1
"08558",0,1,1
"08559",0,1,0
"08560",1,0,0
"08561",0,1,1
"08562",0,1,1
"08563",0,0,1
"08564",0,1,1
"08565",0,1,1
"08566",0,1,1
"08567",1,1,0
"08568",0,0,1
"08569",0,1,0
"08570",0,1,1
"08571",0,0,1
"08572",0,1,1
"08573",0,1,1
"08574",0,0,1
"08575",1,0,0
"08576",0,0,1
"08577",0,1,1
"08578",0,0,1
"08579",0,1,1
"08580",0,0,1
"08581",0,1,1
"08582",0,1,0
"08583",0,1,0
"08584",0,0,1
"08585",0,1,1
"08586",1,0,0
"08587",0,1,1
"08588",0,0,1
"08589",0,0,0
"08590",0,1,0
"08591",1,0,1
"08592",0,1,1
"08593",1,1,0
"08594",0,1,1
"08595",0,1,1
"08596",0,1,1
"08597",0,1,1
"08598",0,1,1
"08599",0,0,0
"08600",0,1,1
"08601",0,1,0
"08602",1,0,0
"08603",0,1,1
"08604",1,0,1
"08605",0,0,1
"08606",0,1,1
"08607",0,1,0
"08608",0,1,1
"08609",0,1,1
"08610",0,0,1
"08611",0,1,1
"08612",0,1,0
"08613",0,1,1
"08614",0,1,1
"08615",1,0,0
"08616",0,1,0
"08617",1,0,0
"08618",0,1,1
"08619",0,1,1
"08620",0,1,0
"08621",0,0,1
"08622",0,1,0
"08623",0,1,1
"08624",0,1,0
"08625",0,0,1
"08626",0,1,1
"08627",0,1,1
"08628",0,1,1
"08629",1,0,1
"08630",0,1,1
"08631",1,0,0
"08632",0,1,1
"08633",0,0,1
"08634",0,0,1
"08635",0,0,1
"08636",0,1,1
"08637",0,1,1
"08638",0,1,0
"08639",0,1,1
"08640",0,0,1
"08641",0,1,1
"08642",0,0,1
"08643",0,1,1
"08644",0,1,1
"08645",0,1,1
"08646",1,1,1
"08647",0,1,1
"08648",0,1,1
"08649",0,1,1
"08650",1,0,0
"08651",1,0,0
"08652",1,0,0
"08653",1,1,0
"08654",1,0,0
"08655",0,1,1
"08656",0,1,1
"08657",0,0,1
"08658",0,0,0
"08659",0,0,1
"08660",0,0,1
"08661",0,1,0
"08662",0,1,1
"08663",0,1,1
"08664",0,0,0
"08665",0,0,1
"08666",0,1,1
"08667",0,1,1
"08668",0,1,0
"08669",0,0,1
"08670",0,0,0
"08671",0,0,0
"08672",0,1,1
"08673",0,1,1
"08674",0,1,1
"08675",0,1,1
"08676",0,0,1
"08677",0,1,1
"08678",1,0,1
"08679",0,1,1
"08680",0,0,1
"08681",1,1,1
"08682",0,1,1
"08683",0,1,1
"08684",0,0,1
"08685",0,1,0
"08686",0,1,1
"08687",0,1,1
"08688",0,0,1
"08689",0,0,1
"08690",0,0,1
"08691",0,1,0
"08692",0,1,1
"08693",0,1,1
"08694",1,0,0
"08695",1,1,0
"08696",0,1,1
"08697",0,1,1
"08698",0,1,1
"08699",1,1,0
"08700",0,1,0
"08701",1,0,1
"08702",0,1,1
"08703",0,1,1
"08704",0,1,0
"08705",0,1,1
"08706",0,0,0
"08707",0,1,0
"08708",1,1,0
"08709",0,1,1
"08710",1,0,0
"08711",0,0,1
"08712",1,1,0
"08713",0,1,1
"08714",1,1,0
"08715",0,1,1
"08716",0,0,1
"08717",0,1,1
"08718",0,0,1
"08719",0,1,1
"08720",0,1,1
"08721",0,1,1
"08722",1,0,0
"08723",1,0,0
"08724",0,1,1
"08725",0,1,1
"08726",0,1,1
"08727",0,1,1
"08728",0,1,1
"08729",0,1,1
"08730",0,0,0
"08731",0,0,0
"08732",0,0,1
"08733",0,1,0
"08734",0,0,1
"08735",0,0,0
"08736",1,1,0
"08737",0,1,0
"08738",1,1,0
"08739",0,1,0
"08740",0,1,1
"08741",1,0,1
"08742",1,0,0
"08743",0,1,1
"08744",0,1,0
"08745",0,0,1
"08746",0,1,0
"08747",0,1,1
"08748",0,0,0
"08749",0,1,0
"08750",0,0,0
"08751",0,1,1
"08752",0,1,1
"08753",0,0,1
"08754",0,1,1
"08755",1,0,0
"08756",0,0,0
"08757",0,1,0
"08758",0,1,1
"08759",0,1,1
"08760",0,1,1
"08761",0,1,0
"08762",0,1,0
"08763",0,0,1
"08764",0,0,1
"08765",0,0,0
"08766",1,0,1
"08767",0,1,1
"08768",0,1,1
"08769",1,0,0
"08770",0,1,1
"08771",1,0,0
"08772",0,0,1
"08773",0,1,1
"08774",1,0,0
"08775",0,1,0
"08776",0,1,0
"08777",1,1,0
"08778",0,1,1
"08779",0,0,0
"08780",0,0,1
"08781",0,1,1
"08782",0,1,1
"08783",0,1,1
"08784",0,1,0
"08785",0,1,0
"08786",0,0,1
"08787",0,1,1
"08788",1,0,1
"08789",0,1,1
"08790",0,1,1
"08791",0,1,1
"08792",0,0,1
"08793",0,1,1
"08794",1,0,1
"08795",1,0,0
"08796",1,0,0
"08797",0,1,1
"08798",0,1,0
"08799",0,0,0
"08800",0,1,1
"08801",0,1,1
"08802",0,1,1
"08803",0,1,1
"08804",0,0,1
"08805",0,1,0
"08806",0,1,0
"08807",0,1,1
"08808",0,0,1
"08809",0,1,1
"08810",0,0,1
"08811",1,0,0
"08812",0,1,1
"08813",0,1,1
"08814",0,1,1
"08815",0,0,1
"08816",0,1,0
"08817",0,1,1
"08818",0,0,1
"08819",0,1,1
"08820",0,1,0
"08821",0,1,0
"08822",0,0,1
"08823",0,1,1
"08824",0,1,1
"08825",0,0,1
"08826",1,0,0
"08827",0,1,0
"08828",0,1,1
"08829",0,1,1
"08830",0,1,0
"08831",0,1,0
"08832",0,1,1
"08833",0,0,1
"08834",0,0,1
"08835",0,1,0
"08836",0,1,1
"08837",0,1,1
"08838",0,1,1
"08839",1,0,1
"08840",0,1,1
"08841",0,0,1
"08842",0,1,1
"08843",1,1,0
"08844",1,0,0
"08845",0,1,1
"08846",0,1,1
"08847",1,0,0
"08848",0,1,1
"08849",0,1,1
"08850",0,1,1
"08851",0,0,0
"08852",0,1,1
"08853",0,0,1
"08854",0,1,0
"08855",0,1,1
"08856",0,1,1
"08857",0,1,1
"08858",1,0,0
"08859",1,0,0
"08860",0,1,1
"08861",1,1,0
"08862",0,1,1
"08863",0,1,1
"08864",0,1,1
"08865",0,1,0
"08866",0,1,1
"08867",0,1,1
"08868",1,0,0
"08869",0,1,1
"08870",0,1,1
"08871",0,0,1
"08872",0,0,1
"08873",0,1,1
"08874",0,1,1
"08875",0,0,0
"08876",1,1,1
"08877",0,0,1
"08878",0,0,1
"08879",0,1,1
"08880",0,0,0
"08881",0,1,1
"08882",0,1,1
"08883",0,1,0
"08884",0,1,1
"08885",0,0,1
"08886",0,1,1
"08887",0,1,0
"08888",1,0,0
"08889",0,0,1
"08890",0,0,1
"08891",0,1,1
"08892",0,0,1
"08893",0,0,1
"08894",0,0,0
"08895",0,1,1
"08896",0,0,1
"08897",0,1,1
"08898",1,0,0
"08899",1,1,0
"08900",1,1,0
"08901",0,0,1
"08902",0,1,1
"08903",0,0,1
"08904",0,0,0
"08905",0,1,1
"08906",0,1,1
"08907",0,0,1
"08908",0,0,1
"08909",1,0,1
"08910",0,0,0
"08911",0,0,1
"08912",0,1,0
"08913",0,1,1
"08914",1,0,0
"08915",0,0,1
"08916",0,0,1
"08917",0,1,1
"08918",1,0,1
"08919",0,1,1
"08920",0,1,0
"08921",1,0,0
"08922",0,1,1
"08923",1,1,0
"08924",0,0,1
"08925",1,0,0
"08926",1,0,0
"08927",1,1,1
"08928",0,1,1
"08929",0,0,1
"08930",0,0,1
"08931",0,1,1
"08932",0,1,0
"08933",0,1,1
"08934",0,1,1
"08935",0,1,1
"08936",0,1,1
"08937",0,0,1
"08938",1,1,1
"08939",0,0,1
"08940",0,1,0
"08941",0,1,1
"08942",1,1,0
"08943",0,1,1
"08944",0,1,1
"08945",0,1,1
"08946",0,1,1
"08947",0,1,1
"08948",0,1,1
"08949",0,1,1
"08950",0,1,0
"08951",0,1,1
"08952",0,1,1
"08953",0,0,1
"08954",0,1,1
"08955",0,1,0
"08956",0,0,1
"08957",0,0,1
"08958",0,1,1
"08959",1,1,0
"08960",0,0,1
"08961",1,1,0
"08962",0,1,1
"08963",1,0,0
"08964",0,1,0
"08965",0,1,0
"08966",0,1,1
"08967",0,1,0
"08968",0,1,1
"08969",0,1,1
"08970",0,1,1
"08971",1,0,0
"08972",0,1,1
"08973",0,1,1
"08974",0,0,1
"08975",0,0,0
"08976",0,1,1
"08977",0,0,1
"08978",0,1,1
"08979",0,0,0
"08980",0,1,1
"08981",0,1,1
"08982",0,0,1
"08983",0,1,1
"08984",0,0,1
"08985",0,1,1
"08986",0,1,1
"08987",0,1,0
"08988",0,0,1
"08989",0,1,1
"08990",0,1,0
"08991",0,1,1
"08992",0,0,1
"08993",0,1,1
"08994",0,1,1
"08995",0,1,1
"08996",1,0,0
"08997",0,1,1
"08998",0,0,1
"08999",0,1,1
"09000",0,1,1
"09001",0,0,1
"09002",0,1,0
"09003",0,1,1
"09004",0,0,1
"09005",0,1,1
"09006",0,1,1
"09007",1,1,0
"09008",0,0,1
"09009",0,0,0
"09010",1,1,0
"09011",0,1,1
"09012",0,1,0
"09013",0,0,0
"09014",0,1,0
"09015",0,0,1
"09016",1,0,0
"09017",0,1,1
"09018",1,0,0
"09019",0,0,0
"09020",1,0,0
"09021",0,1,1
"09022",0,1,1
"09023",0,1,1
"09024",0,1,1
"09025",0,1,1
"09026",1,1,0
"09027",0,1,1
"09028",0,0,1
"09029",0,1,1
"09030",0,0,1
"09031",0,1,1
"09032",0,1,1
"09033",1,0,0
"09034",0,1,0
"09035",0,1,1
"09036",0,0,0
"09037",0,1,1
"09038",1,0,0
"09039",0,1,0
"09040",0,1,0
"09041",0,1,1
"09042",0,1,1
"09043",1,1,1
"09044",0,1,1
"09045",0,1,1
"09046",0,1,1
"09047",0,0,1
"09048",0,1,1
"09049",1,0,0
"09050",0,0,1
"09051",0,1,1
"09052",0,1,0
"09053",1,0,0
"09054",0,1,1
"09055",0,1,1
"09056",0,0,1
"09057",0,0,1
"09058",0,1,1
"09059",0,1,1
"09060",1,1,0
"09061",0,1,1
"09062",1,1,0
"09063",0,0,1
"09064",0,1,1
"09065",0,0,1
"09066",0,0,1
"09067",0,1,0
"09068",0,1,1
"09069",0,0,1
"09070",0,1,1
"09071",0,1,1
"09072",0,1,1
"09073",0,0,1
"09074",0,0,1
"09075",0,0,1
"09076",0,1,0
"09077",1,1,0
"09078",0,1,1
"09079",1,1,0
"09080",0,1,1
"09081",0,1,1
"09082",0,1,1
"09083",0,1,1
"09084",0,1,1
"09085",0,1,1
"09086",0,1,1
"09087",0,1,1
"09088",0,1,1
"09089",0,1,0
"09090",1,0,1
"09091",1,1,0
"09092",0,0,1
"09093",0,1,0
"09094",1,1,0
"09095",0,1,1
"09096",0,1,1
"09097",1,0,0
"09098",0,0,1
"09099",0,0,1
"09100",0,1,1
"09101",1,0,0
"09102",1,1,0
"09103",0,1,1
"09104",0,0,1
"09105",0,1,1
"09106",1,1,0
"09107",0,1,1
"09108",0,1,1
"09109",0,1,1
"09110",1,1,1
"09111",0,1,1
"09112",0,0,1
"09113",0,0,1
"09114",0,1,1
"09115",1,0,0
"09116",0,1,1
"09117",0,0,1
"09118",1,0,0
"09119",0,1,1
"09120",0,0,1
"09121",0,1,1
"09122",0,0,0
"09123",0,1,1
"09124",0,0,1
"09125",0,1,1
"09126",1,0,0
"09127",1,0,1
"09128",0,1,1
"09129",0,1,1
"09130",0,1,1
"09131",1,0,1
"09132",0,1,1
"09133",0,0,1
"09134",1,0,1
"09135",1,0,0
"09136",0,1,1
"09137",0,1,1
"09138",0,1,1
"09139",1,0,1
"09140",0,0,1
"09141",0,0,1
"09142",0,0,1
"09143",1,0,0
"09144",0,1,0
"09145",0,1,0
"09146",0,1,1
"09147",0,1,1
"09148",0,1,1
"09149",0,0,0
"09150",0,1,1
"09151",0,0,0
"09152",0,0,1
"09153",1,0,0
"09154",0,1,1
"09155",1,1,1
"09156",1,0,0
"09157",0,0,1
"09158",0,1,1
"09159",0,1,1
"09160",0,1,1
"09161",1,0,1
"09162",1,0,1
"09163",1,0,0
"09164",0,1,0
"09165",1,0,0
"09166",0,1,1
"09167",0,0,1
"09168",0,0,1
"09169",0,1,0
"09170",0,1,1
"09171",0,1,1
"09172",0,1,1
"09173",0,1,1
"09174",0,1,0
"09175",0,1,1
"09176",1,0,1
"09177",1,1,0
"09178",0,1,1
"09179",0,0,1
"09180",0,1,1
"09181",0,0,0
"09182",0,0,0
"09183",0,0,0
"09184",0,1,1
"09185",1,0,0
"09186",0,1,1
"09187",0,0,0
"09188",0,0,0
"09189",1,0,0
"09190",0,1,0
"09191",0,1,1
"09192",0,1,0
"09193",0,1,1
"09194",0,1,1
"09195",1,0,1
"09196",0,1,1
"09197",0,1,1
"09198",1,1,0
"09199",0,1,0
"09200",0,0,1
"09201",0,1,1
"09202",0,0,1
"09203",0,1,1
"09204",0,1,1
"09205",0,0,1
"09206",0,1,1
"09207",0,1,0
"09208",1,0,1
"09209",0,0,1
"09210",0,1,1
"09211",0,1,1
"09212",0,1,1
"09213",1,0,1
"09214",0,1,1
"09215",0,1,1
"09216",0,0,1
"09217",1,0,0
"09218",1,0,1
"09219",0,1,1
"09220",0,1,1
"09221",0,1,1
"09222",0,0,1
"09223",0,1,1
"09224",1,0,0
"09225",0,0,1
"09226",0,1,1
"09227",0,1,1
"09228",0,1,1
"09229",0,1,1
"09230",0,0,1
"09231",1,0,0
"09232",0,1,1
"09233",0,1,1
"09234",1,0,0
"09235",0,0,1
"09236",1,0,0
"09237",0,1,1
"09238",1,1,1
"09239",0,1,1
"09240",0,1,1
"09241",0,0,0
"09242",0,0,1
"09243",0,0,1
"09244",0,1,1
"09245",0,1,1
"09246",1,0,0
"09247",1,1,1
"09248",0,1,1
"09249",0,1,1
"09250",0,1,1
"09251",1,0,0
"09252",1,0,1
"09253",0,0,0
"09254",0,1,1
"09255",0,0,1
"09256",0,1,1
"09257",0,1,1
"09258",0,1,1
"09259",0,0,1
"09260",0,1,0
"09261",0,1,1
"09262",0,1,1
"09263",1,1,0
"09264",1,0,0
"09265",0,0,1
"09266",0,0,1
"09267",0,1,1
"09268",0,0,1
"09269",1,0,1
"09270",0,1,0
"09271",0,1,1
"09272",0,0,1
"09273",0,1,1
"09274",0,0,1
"09275",0,1,1
"09276",1,1,1
"09277",1,0,0
"09278",1,1,0
"09279",0,1,0
"09280",0,0,1
"09281",0,1,1
"09282",0,0,1
"09283",0,0,1
"09284",0,1,1
"09285",0,1,1
"09286",0,1,1
"09287",1,0,0
"09288",0,1,1
"09289",1,0,0
"09290",0,1,1
"09291",0,0,1
"09292",0,1,1
"09293",0,0,1
"09294",0,1,1
"09295",0,1,1
"09296",1,0,0
"09297",0,1,1
"09298",1,0,0
"09299",0,1,1
"09300",0,0,0
"09301",1,0,1
"09302",0,0,0
"09303",0,1,1
"09304",0,1,1
"09305",0,0,1
"09306",0,1,1
"09307",0,1,1
"09308",0,0,1
"09309",0,0,1
"09310",0,0,1
"09311",0,1,1
"09312",0,0,1
"09313",0,0,1
"09314",0,1,0
"09315",1,0,1
"09316",0,0,1
"09317",0,1,0
"09318",0,0,0
"09319",0,1,1
"09320",0,1,1
"09321",1,0,0
"09322",0,1,1
"09323",0,0,0
"09324",0,1,1
"09325",0,0,1
"09326",1,0,0
"09327",0,1,1
"09328",1,0,0
"09329",0,0,1
"09330",1,0,1
"09331",1,0,0
"09332",0,1,1
"09333",0,1,1
"09334",0,1,1
"09335",0,1,1
"09336",0,1,1
"09337",0,0,0
"09338",0,0,1
"09339",0,1,1
"09340",0,0,1
"09341",0,0,1
"09342",0,1,1
"09343",0,0,1
"09344",0,1,1
"09345",0,0,1
"09346",0,1,1
"09347",0,1,1
"09348",0,1,1
"09349",0,0,1
"09350",0,0,0
"09351",0,1,1
"09352",0,0,0
"09353",0,1,1
"09354",0,0,1
"09355",0,1,1
"09356",0,0,0
"09357",0,1,1
"09358",0,1,1
"09359",0,1,1
"09360",0,1,0
"09361",0,1,1
"09362",0,1,0
"09363",1,1,0
"09364",0,1,1
"09365",1,0,0
"09366",0,0,1
"09367",0,1,1
"09368",1,1,0
"09369",0,1,1
"09370",0,1,1
"09371",0,0,1
"09372",0,1,1
"09373",0,1,0
"09374",0,0,1
"09375",0,0,0
"09376",1,0,0
"09377",1,0,1
"09378",0,1,1
"09379",0,1,0
"09380",1,0,0
"09381",0,0,1
"09382",0,1,1
"09383",1,0,1
"09384",0,0,0
"09385",0,1,0
"09386",0,1,0
"09387",0,0,1
"09388",1,0,0
"09389",0,1,1
"09390",0,1,0
"09391",0,0,1
"09392",0,1,1
"09393",1,0,0
"09394",0,1,0
"09395",0,1,1
"09396",0,0,1
"09397",0,0,1
"09398",0,0,1
"09399",1,0,1
"09400",0,1,1
"09401",0,1,1
"09402",0,1,1
"09403",0,0,1
"09404",0,1,1
"09405",1,1,0
"09406",0,0,1
"09407",0,0,1
"09408",0,1,1
"09409",0,1,1
"09410",0,1,0
"09411",0,1,1
"09412",0,1,1
"09413",1,0,0
"09414",0,1,1
"09415",0,1,1
"09416",0,0,1
"09417",0,1,1
"09418",1,0,0
"09419",1,0,0
"09420",0,1,0
"09421",0,0,1
"09422",0,0,1
"09423",0,0,1
"09424",0,1,1
"09425",0,1,0
"09426",0,1,1
"09427",0,1,1
"09428",0,0,1
"09429",0,1,0
"09430",1,1,1
"09431",1,1,0
"09432",0,1,1
"09433",1,1,0
"09434",0,0,1
"09435",0,0,1
"09436",1,1,0
"09437",0,1,1
"09438",1,1,0
"09439",0,0,1
"09440",0,1,0
"09441",0,1,1
"09442",0,1,1
"09443",0,1,0
"09444",0,1,1
"09445",0,1,1
"09446",0,1,1
"09447",0,1,1
"09448",0,1,1
"09449",0,0,1
"09450",0,1,1
"09451",0,0,1
"09452",0,1,1
"09453",0,1,1
"09454",0,0,1
"09455",0,0,1
"09456",0,1,1
"09457",0,1,1
"09458",1,0,0
"09459",0,1,0
"09460",0,1,1
"09461",0,1,1
"09462",0,1,1
"09463",0,1,0
"09464",1,1,0
"09465",1,0,0
"09466",0,1,1
"09467",1,0,0
"09468",0,1,1
"09469",0,0,1
"09470",0,0,1
"09471",0,1,0
"09472",0,1,1
"09473",0,1,1
"09474",1,0,0
"09475",0,1,1
"09476",1,0,1
"09477",0,1,1
"09478",0,0,1
"09479",0,0,1
"09480",1,1,0
"09481",0,1,1
"09482",0,1,1
"09483",0,0,1
"09484",0,1,0
"09485",0,1,1
"09486",0,1,0
"09487",1,1,1
"09488",0,1,1
"09489",0,1,1
"09490",1,0,0
"09491",0,1,1
"09492",0,1,1
"09493",1,0,1
"09494",1,0,0
"09495",0,1,1
"09496",0,0,1
"09497",0,1,1
"09498",0,0,1
"09499",0,1,1
"09500",0,0,1
"09501",0,1,1
"09502",0,1,1
"09503",0,1,0
"09504",0,0,1
"09505",1,0,0
"09506",0,1,1
"09507",0,1,1
"09508",0,1,0
"09509",0,0,1
"09510",0,1,1
"09511",0,1,1
"09512",0,0,1
"09513",0,1,1
"09514",1,0,1
"09515",0,1,0
"09516",1,0,1
"09517",0,0,1
"09518",0,0,1
"09519",0,1,1
"09520",0,1,1
"09521",0,1,0
"09522",0,0,1
"09523",0,0,0
"09524",0,1,1
"09525",1,0,0
"09526",0,1,1
"09527",0,1,1
"09528",1,0,0
"09529",0,0,1
"09530",0,1,1
"09531",0,0,0
"09532",0,1,1
"09533",1,1,0
"09534",0,1,1
"09535",0,1,1
"09536",1,0,0
"09537",0,0,1
"09538",0,1,0
"09539",0,1,1
"09540",0,1,1
"09541",1,0,0
"09542",0,1,1
"09543",0,0,1
"09544",0,0,1
"09545",0,0,1
"09546",0,0,0
"09547",0,1,1
"09548",1,0,1
"09549",1,1,0
"09550",0,0,1
"09551",1,0,0
"09552",1,0,0
"09553",1,0,0
"09554",0,0,0
"09555",1,0,0
"09556",0,1,1
"09557",1,1,0
"09558",0,1,1
"09559",0,0,0
"09560",0,1,1
"09561",0,1,1
"09562",0,1,0
"09563",0,0,1
"09564",0,1,1
"09565",0,1,1
"09566",0,0,1
"09567",0,1,1
"09568",0,0,1
"09569",0,0,1
"09570",0,1,1
"09571",1,1,0
"09572",1,0,1
"09573",0,1,1
"09574",0,1,1
"09575",0,1,0
"09576",0,0,1
"09577",0,1,1
"09578",0,1,0
"09579",0,1,1
"09580",0,0,1
"09581",1,1,1
"09582",0,1,1
"09583",1,0,0
"09584",0,0,0
"09585",0,1,1
"09586",1,0,0
"09587",0,1,1
"09588",0,1,1
"09589",0,0,1
"09590",0,1,1
"09591",0,1,0
"09592",0,1,0
"09593",0,1,1
"09594",1,1,1
"09595",0,0,0
"09596",0,0,1
"09597",0,1,1
"09598",0,1,1
"09599",0,1,1
"09600",0,0,1
"09601",1,0,0
"09602",0,1,1
"09603",0,1,1
"09604",1,0,0
"09605",0,1,0
"09606",0,1,1
"09607",0,1,1
"09608",1,0,0
"09609",0,1,1
"09610",0,1,0
"09611",1,0,0
"09612",1,0,0
"09613",1,1,1
"09614",1,1,0
"09615",0,1,1
"09616",0,0,1
"09617",0,1,1
"09618",0,1,1
"09619",0,1,1
"09620",0,1,0
"09621",0,1,1
"09622",1,0,0
"09623",0,1,1
"09624",1,0,0
"09625",1,1,0
"09626",0,0,1
"09627",0,1,1
"09628",1,0,0
"09629",0,1,1
"09630",0,1,1
"09631",0,1,1
"09632",0,1,1
"09633",0,1,1
"09634",0,1,1
"09635",0,0,1
"09636",0,0,1
"09637",0,1,1
"09638",0,1,0
"09639",0,0,1
"09640",0,0,1
"09641",0,0,1
"09642",1,0,0
"09643",0,0,1
"09644",1,0,0
"09645",1,1,0
"09646",0,0,1
"09647",0,0,1
"09648",1,0,0
"09649",0,1,1
"09650",0,0,1
"09651",0,1,1
"09652",0,1,1
"09653",0,1,0
"09654",0,1,0
"09655",0,1,1
"09656",0,1,1
"09657",1,1,0
"09658",1,1,0
"09659",0,1,0
"09660",0,0,1
"09661",0,1,1
"09662",0,1,0
"09663",0,1,1
"09664",0,1,1
"09665",0,0,1
"09666",0,1,1
"09667",0,1,0
"09668",0,1,1
"09669",0,1,1
"09670",0,0,1
"09671",0,1,0
"09672",1,1,0
"09673",0,1,1
"09674",0,1,1
"09675",0,1,1
"09676",0,1,1
"09677",0,1,1
"09678",0,0,1
"09679",0,1,1
"09680",0,1,1
"09681",0,1,1
"09682",0,1,1
"09683",0,1,0
"09684",0,1,1
"09685",1,0,0
"09686",0,1,0
"09687",1,1,1
"09688",0,0,1
"09689",0,0,0
"09690",0,1,1
"09691",0,1,1
"09692",0,1,1
"09693",0,0,1
"09694",0,1,1
"09695",0,0,1
"09696",0,1,0
"09697",0,1,1
"09698",0,0,1
"09699",0,0,1
"09700",0,1,0
"09701",1,1,0
"09702",0,1,1
"09703",0,1,0
"09704",0,1,1
"09705",1,0,0
"09706",0,1,1
"09707",0,0,1
"09708",0,1,1
"09709",0,1,1
"09710",0,1,1
"09711",0,1,1
"09712",1,0,0
"09713",1,1,1
"09714",0,1,1
"09715",0,0,1
"09716",0,1,1
"09717",0,1,0
"09718",1,1,0
"09719",0,0,1
"09720",1,0,0
"09721",0,1,1
"09722",0,1,1
"09723",0,0,1
"09724",0,1,1
"09725",1,1,1
"09726",0,1,1
"09727",0,1,1
"09728",0,1,0
"09729",1,1,0
"09730",0,0,1
"09731",0,1,0
"09732",0,1,1
"09733",0,1,1
"09734",0,0,1
"09735",0,1,1
"09736",1,0,0
"09737",0,1,1
"09738",0,1,0
"09739",1,0,1
"09740",0,0,0
"09741",0,1,0
"09742",0,1,1
"09743",0,1,1
"09744",0,1,1
"09745",0,1,1
"09746",1,0,0
"09747",1,0,0
"09748",1,0,0
"09749",0,1,1
"09750",0,1,1
"09751",0,0,1
"09752",0,1,1
"09753",0,1,1
"09754",0,1,0
"09755",1,0,1
"09756",0,0,1
"09757",0,1,0
"09758",1,1,0
"09759",0,1,1
"09760",0,0,0
"09761",1,0,1
"09762",0,0,1
"09763",1,0,0
"09764",0,1,1
"09765",1,0,0
"09766",0,0,1
"09767",0,1,1
"09768",0,1,1
"09769",0,1,1
"09770",0,1,1
"09771",0,1,0
"09772",0,1,0
"09773",0,1,1
"09774",0,1,1
"09775",0,1,1
"09776",0,1,1
"09777",1,0,1
